,model,design_ix,enzyme,fold-change,nra_sol
389,"3191,61",12,EU_AKGDam,0.11055096971423192,0.06968508244761559
390,"3191,61",13,EU_DHQTi,0.6931471805599453,0.06708531086668748
391,"3191,61",13,EU_DHQS,0.2121145456349666,0.06708531086668748
392,"3191,61",13,EU_CHORM,0.5377908838490024,0.06708531086668748
393,"3191,61",14,ED_PRPPS,0.34942452405966756,0.03051950769875536
394,"3191,61",14,EU_ICDHxm,0.14125962120812763,0.03051950769875536
395,"3191,61",14,EU_PDHm,0.001,0.03051950769875536
396,"3191,61",15,ED_PYK,0.6931471805599453,0.11609066683419236
397,"3191,61",15,EU_DHQTi,0.6931471805599453,0.11609066683419236
398,"3191,61",15,EU_ICDHxm,0.23258465401519876,0.11609066683419236
399,"3191,61",16,EU_TAL,0.6931471805599453,0.30265916383421726
400,"3191,61",16,ED_CSm,0.07674014214871416,0.30265916383421726
401,"3191,61",16,ED_SUCD2_u6m,0.6931471805599453,0.30265916383421726
402,"3191,61",17,EU_TAL,0.6931471805599453,0.2858816647099859
403,"3191,61",17,ED_PGM,0.3801900678171119,0.2858816647099859
404,"3191,61",17,ED_PYRDC,0.6931471805599453,0.2858816647099859
405,"3191,61",18,EU_HEX1,0.13614737803791394,0.23545405319716056
406,"3191,61",18,EU_TAL,0.6931471805599453,0.23545405319716056
407,"3191,61",18,EU_ASPTA,0.2798136467865548,0.23545405319716056
408,"3191,61",19,EU_TAL,0.6931471805599453,0.23545405319716056
409,"3191,61",19,EU_ASPTA,0.2798136467865548,0.23545405319716056
410,"3191,61",19,EU_r_4235,0.6718070517961728,0.23545405319716056
411,"3191,61",20,EU_TAL,0.6931471805599453,0.23930520089540624
412,"3191,61",20,EU_ASPTA,0.37663552480666224,0.23930520089540624
413,"3191,61",20,EU_PGI,0.6931471805599453,0.23930520089540624
414,"3191,61",21,EU_DHQS,0.6931471805599472,0.04458958138441469
415,"3191,61",21,EU_CHORM,0.5050583220263513,0.04458958138441469
416,"3191,61",21,ED_PGK,0.001,0.04458958138441469
417,"3191,61",22,EU_DHQS,0.6931471805599453,0.04438755048894281
418,"3191,61",22,EU_CHORM,0.5047441835125929,0.04438755048894281
419,"3191,61",22,ED_PPA,0.001,0.04438755048894281
420,"3191,61",23,EU_DHQS,0.6931471805599453,0.04437018960508567
421,"3191,61",23,EU_CHORM,0.5047137306918,0.04437018960508567
422,"3191,61",23,ED_ICDHym,0.001,0.04437018960508567
423,"3191,61",24,EU_DHQS,0.6931471805599453,0.04457959967211583
424,"3191,61",24,EU_CHORM,0.5050233827427479,0.04457959967211583
425,"3191,61",24,EU_ICDHxm,0.001,0.04457959967211583
426,"3191,61",25,EU_DHQS,0.6931471805599453,0.04455232109774237
427,"3191,61",25,EU_CHORM,0.5049985606386695,0.04455232109774237
428,"3191,61",25,EU_ME1m,0.001,0.04455232109774237
429,"3191,61",26,EU_DHQS,0.6931471805599453,0.044597291407516115
430,"3191,61",26,EU_CHORM,0.5050525856893293,0.044597291407516115
431,"3191,61",26,ED_CPR,0.001,0.044597291407516115
432,"3191,61",27,EU_DHQTi,0.6931471805599453,0.17845344748160985
433,"3191,61",27,EU_DHQS,0.6931471805599453,0.17845344748160985
434,"3191,61",27,ED_PYRDC,0.5307122892794364,0.17845344748160985
435,"3191,61",28,ED_PYK,0.4514365555341773,0.18675146677767285
436,"3191,61",28,EU_DHQS,0.001000000000000334,0.18675146677767285
437,"3191,61",28,ED_PYRDC,0.5502813964195121,0.18675146677767285
438,"3191,61",29,ED_PYK,0.6931471805599453,0.10140956718646517
439,"3191,61",29,EU_PGL,0.6931471805599453,0.10140956718646517
440,"3191,61",29,EU_GLUDy,0.1486088741927958,0.10140956718646517
441,"3191,61",30,ED_PYK,0.6931471805599453,0.1227645344918249
442,"3191,61",30,EU_GLUDy,0.11136882557808654,0.1227645344918249
443,"3191,61",30,EU_GND,0.5384450960614233,0.1227645344918249
444,"3191,61",31,ED_PYK,0.6931471805599453,0.10116087546735235
445,"3191,61",31,EU_GLUDy,0.14983822472298503,0.10116087546735235
446,"3191,61",31,EU_G6PDH2r,0.6931471805599453,0.10116087546735235
447,"3191,61",32,EU_ASPTA,0.4009121313367833,0.15397784576750856
448,"3191,61",32,EU_GLUDy,0.372452399205731,0.15397784576750856
449,"3191,61",32,ED_ICDHyr,0.6931471805599453,0.15397784576750856
450,"3191,61",33,ED_PYK,0.6931471805599453,0.09946715287896518
451,"3191,61",33,EU_GLUDy,0.12140002651436327,0.09946715287896518
452,"3191,61",33,ED_MDHm,0.6931471805599453,0.09946715287896518
453,"3191,61",34,EU_PPND2,0.6931471805599453,0.16440885808933564
454,"3191,61",34,ED_PYRDC,0.6796650854343249,0.16440885808933564
455,"3191,61",34,ED_PGK,0.001,0.16440885808933564
456,"3191,61",35,EU_PPND2,0.6931471805599453,0.0717148917418374
457,"3191,61",35,EU_ASPTA,0.1358572267615036,0.0717148917418374
458,"3191,61",35,ED_GLNS,0.05981288620614773,0.0717148917418374
459,"3191,61",36,EU_PGL,0.6931471805599453,0.06596603121175854
460,"3191,61",36,EU_PGCD,0.27284739872679564,0.06596603121175854
461,"3191,61",36,EU_FBA3,0.6931471805599453,0.06596603121175854
462,"3191,61",37,EU_HEX1,0.09525377028553271,0.043120070615019726
463,"3191,61",37,ED_PGK,0.001,0.043120070615019726
464,"3191,61",37,EU_FBA3,0.001,0.043120070615019726
465,"3191,61",38,EU_GLUDy,0.010038936830382953,0.06149096930170203
466,"3191,61",38,ED_ICDHyr,0.6931471805599453,0.06149096930170203
467,"3191,61",38,EU_FBA3,0.6931471805599453,0.06149096930170203
468,"3191,95",0,EU_HEX1,0.03623906428053297,0.04792217542708864
469,"3191,95",0,ED_PRPPS,0.08744111328737265,0.04792217542708864
470,"3191,95",0,ED_PYK,0.1613915192347667,0.04792217542708864
471,"3191,95",1,EU_HEX1,0.020799104931485925,0.029193762657410183
472,"3191,95",1,ED_PYK,0.09927191248458128,0.029193762657410183
473,"3191,95",1,EU_PRFGS,0.001,0.029193762657410183
474,"3191,95",2,ED_PYK,0.09091363952349685,0.04547975272112563
475,"3191,95",2,ED_ALDD2y,0.6524295271655629,0.04547975272112563
476,"3191,95",2,ED_PDHm,0.10706304015385336,0.04547975272112563
477,"3191,95",3,ED_PRPPS,0.06881179109971859,0.020324356446906493
478,"3191,95",3,ED_PDHm,0.12710907798710236,0.020324356446906493
479,"3191,95",3,ED_PFK,0.062044203438982384,0.020324356446906493
480,"3191,95",4,ED_PYK,0.01230980903781101,0.06281801090393131
481,"3191,95",4,EU_AKGDbm,0.13286581142738615,0.06281801090393131
482,"3191,95",4,EU_TAL,0.20423886080812312,0.06281801090393131
483,"3191,95",5,ED_PYK,0.07807625387983415,0.02240187760450734
484,"3191,95",5,EU_TAL,0.001,0.02240187760450734
485,"3191,95",5,EU_SUCOASm,0.001,0.02240187760450734
486,"3191,95",6,ED_PYK,0.01230980903621759,0.06281801090323894
487,"3191,95",6,EU_TAL,0.20423886080689158,0.06281801090323894
488,"3191,95",6,EU_GCC2cm,0.24007995105354496,0.06281801090323894
489,"3191,95",7,ED_PYK,0.0863381518727604,0.024535009678936872
490,"3191,95",7,EU_PPND2,0.0010000000000000382,0.024535009678936872
491,"3191,95",7,ED_MDH,0.001,0.024535009678936872
492,"3191,95",8,ED_PYK,0.07879048882130323,0.022400305485140454
493,"3191,95",8,EU_SUCOASm,0.001,0.022400305485140454
494,"3191,95",8,EU_PPND2,0.001,0.022400305485140454
495,"3191,95",9,ED_PYK,0.08534983545109966,0.02443085868506424
496,"3191,95",9,EU_TAL,0.001,0.02443085868506424
497,"3191,95",9,ED_NADH2_u6m,0.001,0.02443085868506424
498,"3191,95",10,ED_PYK,0.09351043936111507,0.048722994805281666
499,"3191,95",10,EU_AKGDbm,0.11101048759459395,0.048722994805281666
500,"3191,95",10,EU_PPND2,0.4482432242378894,0.048722994805281666
501,"3191,95",11,ED_PYK,0.09351043935979271,0.04872299480480712
502,"3191,95",11,EU_GCC2cm,0.20058879061376592,0.04872299480480712
503,"3191,95",11,EU_PPND2,0.448243224232883,0.04872299480480712
504,"3191,95",12,ED_PYK,0.09351043934494348,0.04872299479898608
505,"3191,95",12,EU_PPND2,0.44824322416830314,0.04872299479898608
506,"3191,95",12,EU_AKGDam,0.3875972987020523,0.04872299479898608
507,"3191,95",13,EU_DHQTi,0.6209301636997793,0.04075518391444587
508,"3191,95",13,EU_DHQS,0.001,0.04075518391444587
509,"3191,95",13,EU_CHORM,0.05852339415455865,0.04075518391444587
510,"3191,95",14,ED_PRPPS,0.001,0.00644256282758301
511,"3191,95",14,EU_ICDHxm,0.1171889994067361,0.00644256282758301
512,"3191,95",14,EU_PDHm,0.001,0.00644256282758301
513,"3191,95",15,ED_PYK,0.001,0.03522674785380724
514,"3191,95",15,EU_DHQTi,0.5951555837417652,0.03522674785380724
515,"3191,95",15,EU_ICDHxm,0.02093776932863316,0.03522674785380724
516,"3191,95",16,EU_TAL,0.1194757869576817,0.03321233272522748
517,"3191,95",16,ED_CSm,0.09046396209912398,0.03321233272522748
518,"3191,95",16,ED_SUCD2_u6m,0.001,0.03321233272522748
519,"3191,95",17,EU_TAL,0.22425143150730814,0.10773008573104965
520,"3191,95",17,ED_PGM,0.6225711252689922,0.10773008573104965
521,"3191,95",17,ED_PYRDC,0.28117836085388465,0.10773008573104965
522,"3191,95",18,EU_HEX1,0.06481737760287255,0.22410024396654113
523,"3191,95",18,EU_TAL,0.44312303964468885,0.22410024396654113
524,"3191,95",18,EU_ASPTA,0.3009937996941124,0.22410024396654113
525,"3191,95",19,EU_TAL,0.4431230396446884,0.22410024396654057
526,"3191,95",19,EU_ASPTA,0.30099379969411105,0.22410024396654057
527,"3191,95",19,EU_r_4235,0.3198355486539024,0.22410024396654057
528,"3191,95",20,EU_TAL,0.4063881169706168,0.20380404124715434
529,"3191,95",20,EU_ASPTA,0.3143287657976633,0.20380404124715434
530,"3191,95",20,EU_PGI,0.45299763436676427,0.20380404124715434
531,"3191,95",21,EU_DHQS,0.37503934554938667,0.04046078778038797
532,"3191,95",21,EU_CHORM,0.05807681218571322,0.04046078778038797
533,"3191,95",21,ED_PGK,0.001,0.04046078778038797
534,"3191,95",22,EU_DHQS,0.3851681980200541,0.0489761759134163
535,"3191,95",22,EU_CHORM,0.11796005004384674,0.0489761759134163
536,"3191,95",22,ED_PPA,0.09734934754727284,0.0489761759134163
537,"3191,95",23,EU_DHQS,0.3785868181523736,0.04073656172933119
538,"3191,95",23,EU_CHORM,0.05833428486981723,0.04073656172933119
539,"3191,95",23,ED_ICDHym,0.001,0.04073656172933119
540,"3191,95",24,EU_DHQS,0.37789639895392424,0.040499990820354215
541,"3191,95",24,EU_CHORM,0.05576465729270391,0.040499990820354215
542,"3191,95",24,EU_ICDHxm,0.001,0.040499990820354215
543,"3191,95",25,EU_DHQS,0.37730812728128515,0.040330127715783246
544,"3191,95",25,EU_CHORM,0.055073198852286454,0.040330127715783246
545,"3191,95",25,EU_ME1m,0.001,0.040330127715783246
546,"3191,95",26,EU_DHQS,0.37860449921719497,0.04074967261950717
547,"3191,95",26,EU_CHORM,0.05844082318570759,0.04074967261950717
548,"3191,95",26,ED_CPR,0.001,0.04074967261950717
549,"3191,95",27,EU_DHQTi,0.6931471805599453,0.05545940333811507
550,"3191,95",27,EU_DHQS,0.15759854634462023,0.05545940333811507
551,"3191,95",27,ED_PYRDC,0.08220746361678671,0.05545940333811507
552,"3191,95",28,ED_PYK,0.001,0.05538197933928664
553,"3191,95",28,EU_DHQS,0.5751078033466409,0.05538197933928664
554,"3191,95",28,ED_PYRDC,0.0823051535701845,0.05538197933928664
555,"3191,95",29,ED_PYK,0.2506132492072464,0.05322651809400131
556,"3191,95",29,EU_PGL,0.03244808507280415,0.05322651809400131
557,"3191,95",29,EU_GLUDy,0.1364092293279665,0.05322651809400131
558,"3191,95",30,ED_PYK,0.3089672822330597,0.04541731487928631
559,"3191,95",30,EU_GLUDy,0.2770230060976984,0.04541731487928631
560,"3191,95",30,EU_GND,0.001,0.04541731487928631
561,"3191,95",31,ED_PYK,0.25061324928419165,0.05322651810776091
562,"3191,95",31,EU_GLUDy,0.13640922939328715,0.05322651810776091
563,"3191,95",31,EU_G6PDH2r,0.12774210771773695,0.05322651810776091
564,"3191,95",32,EU_ASPTA,0.21743394598171756,0.049745436934093695
565,"3191,95",32,EU_GLUDy,0.25970862391308863,0.049745436934093695
566,"3191,95",32,ED_ICDHyr,0.04685537783593344,0.049745436934093695
567,"3191,95",33,ED_PYK,0.2984697129640357,0.04584520581275728
568,"3191,95",33,EU_GLUDy,0.36890326979790594,0.04584520581275728
569,"3191,95",33,ED_MDHm,0.19276396420606504,0.04584520581275728
570,"3191,95",34,EU_PPND2,0.6931471805599453,0.055275619019028485
571,"3191,95",34,ED_PYRDC,0.23931811239369244,0.055275619019028485
572,"3191,95",34,ED_PGK,0.471735815816685,0.055275619019028485
573,"3191,95",35,EU_PPND2,0.6931471805599453,0.06595118203820435
574,"3191,95",35,EU_ASPTA,0.09997099919854464,0.06595118203820435
575,"3191,95",35,ED_GLNS,0.06676270614806143,0.06595118203820435
576,"3191,95",36,EU_PGL,0.03439004164582812,0.0299818542557402
577,"3191,95",36,EU_PGCD,0.3454768128384693,0.0299818542557402
578,"3191,95",36,EU_FBA3,0.6931471805599453,0.0299818542557402
579,"3191,95",37,EU_HEX1,0.01766376439967873,0.010227360224297963
580,"3191,95",37,ED_PGK,0.15982931860696126,0.010227360224297963
581,"3191,95",37,EU_FBA3,0.6931471805599453,0.010227360224297963
582,"3191,95",38,EU_GLUDy,0.001,0.005730907526642604
583,"3191,95",38,ED_ICDHyr,0.07467711662090329,0.005730907526642604
584,"3191,95",38,EU_FBA3,0.001,0.005730907526642604
585,"3191,99",0,EU_HEX1,0.001,0.05214286316249019
586,"3191,99",0,ED_PRPPS,0.5671933691465942,0.05214286316249019
587,"3191,99",0,ED_PYK,0.41828003299894073,0.05214286316249019
588,"3191,99",1,EU_HEX1,0.3525820403249158,0.09412146574078398
589,"3191,99",1,ED_PYK,0.6931471805599453,0.09412146574078398
590,"3191,99",1,EU_PRFGS,0.2518774367619187,0.09412146574078398
591,"3191,99",2,ED_PYK,0.6931471805599453,0.1073653433420753
592,"3191,99",2,ED_ALDD2y,0.5843833641166641,0.1073653433420753
593,"3191,99",2,ED_PDHm,0.16320030672065963,0.1073653433420753
594,"3191,99",3,ED_PRPPS,0.001,0.015514730210402937
595,"3191,99",3,ED_PDHm,0.001,0.015514730210402937
596,"3191,99",3,ED_PFK,0.19250404702960547,0.015514730210402937
597,"3191,99",4,ED_PYK,0.6931471805599453,0.1356377997310756
598,"3191,99",4,EU_AKGDbm,0.18904463257171886,0.1356377997310756
599,"3191,99",4,EU_TAL,0.6931471805599453,0.1356377997310756
600,"3191,99",5,ED_PYK,0.6931471805599453,0.13115462514279058
601,"3191,99",5,EU_TAL,0.6931471805599453,0.13115462514279058
602,"3191,99",5,EU_SUCOASm,0.6931471805599453,0.13115462514279058
603,"3191,99",6,ED_PYK,0.6931471805599453,0.13563779973131995
604,"3191,99",6,EU_TAL,0.6931471805599453,0.13563779973131995
605,"3191,99",6,EU_GCC2cm,0.35671725510847385,0.13563779973131995
606,"3191,99",7,ED_PYK,0.6931471805599453,0.12346761426847816
607,"3191,99",7,EU_PPND2,0.69164449243431,0.12346761426847816
608,"3191,99",7,ED_MDH,0.6931471805599453,0.12346761426847816
609,"3191,99",8,ED_PYK,0.6931471805599453,0.1136064085712484
610,"3191,99",8,EU_SUCOASm,0.0719982979180775,0.1136064085712484
611,"3191,99",8,EU_PPND2,0.6931471805599453,0.1136064085712484
612,"3191,99",9,ED_PYK,0.6931471805599453,0.1291520811396283
613,"3191,99",9,EU_TAL,0.6931471805599453,0.1291520811396283
614,"3191,99",9,ED_NADH2_u6m,0.33203826332966846,0.1291520811396283
615,"3191,99",10,ED_PYK,0.6931471805599453,0.12426337530516039
616,"3191,99",10,EU_AKGDbm,0.19983460766141897,0.12426337530516039
617,"3191,99",10,EU_PPND2,0.6931471805599453,0.12426337530516039
618,"3191,99",11,ED_PYK,0.6931471805599453,0.12426337530518405
619,"3191,99",11,EU_GCC2cm,0.3770773692404985,0.12426337530518405
620,"3191,99",11,EU_PPND2,0.6931471805599453,0.12426337530518405
621,"3191,99",12,ED_PYK,0.6931471805599453,0.12426337530507821
622,"3191,99",12,EU_PPND2,0.6931471805599453,0.12426337530507821
623,"3191,99",12,EU_AKGDam,0.4958728828042232,0.12426337530507821
624,"3191,99",13,EU_DHQTi,0.6931471805599453,0.1540732440365896
625,"3191,99",13,EU_DHQS,0.12123671984584132,0.1540732440365896
626,"3191,99",13,EU_CHORM,0.10479222953410797,0.1540732440365896
627,"3191,99",14,ED_PRPPS,0.001,0.019864262518764636
628,"3191,99",14,EU_ICDHxm,0.17876624836787214,0.019864262518764636
629,"3191,99",14,EU_PDHm,0.001,0.019864262518764636
630,"3191,99",15,ED_PYK,0.6056484611448711,0.1282383175889117
631,"3191,99",15,EU_DHQTi,0.16051431826224077,0.1282383175889117
632,"3191,99",15,EU_ICDHxm,0.1883222004302554,0.1282383175889117
633,"3191,99",16,EU_TAL,0.6931471805599453,0.03451578812287508
634,"3191,99",16,ED_CSm,0.547860100920658,0.03451578812287508
635,"3191,99",16,ED_SUCD2_u6m,0.001,0.03451578812287508
636,"3191,99",17,EU_TAL,0.6931471805599453,0.07871055129745483
637,"3191,99",17,ED_PGM,0.6931471805599453,0.07871055129745483
638,"3191,99",17,ED_PYRDC,0.32137735969524117,0.07871055129745483
639,"3191,99",18,EU_HEX1,0.11373294783626699,0.04013093030391572
640,"3191,99",18,EU_TAL,0.6931471805599453,0.04013093030391572
641,"3191,99",18,EU_ASPTA,0.13335391453946596,0.04013093030391572
642,"3191,99",19,EU_TAL,0.6931471805599453,0.04013093030391573
643,"3191,99",19,EU_ASPTA,0.13335391453946602,0.04013093030391573
644,"3191,99",19,EU_r_4235,0.5612050520480316,0.04013093030391573
645,"3191,99",20,EU_TAL,0.5382602865950766,0.02654975986926726
646,"3191,99",20,EU_ASPTA,0.08233464133441443,0.02654975986926726
647,"3191,99",20,EU_PGI,0.001,0.02654975986926726
648,"3191,99",21,EU_DHQS,0.6931471805599453,0.31109227981438775
649,"3191,99",21,EU_CHORM,0.6462736868200167,0.31109227981438775
650,"3191,99",21,ED_PGK,0.4515018579850183,0.31109227981438775
651,"3191,99",22,EU_DHQS,0.6931471805599453,0.3023568490893117
652,"3191,99",22,EU_CHORM,0.47835347464079403,0.3023568490893117
653,"3191,99",22,ED_PPA,0.18730947209261103,0.3023568490893117
654,"3191,99",23,EU_DHQS,0.6931471805599453,0.30020423147387393
655,"3191,99",23,EU_CHORM,0.5398231287769201,0.30020423147387393
656,"3191,99",23,ED_ICDHym,0.5479593529382593,0.30020423147387393
657,"3191,99",24,EU_DHQS,0.6931471805599453,0.2993128926485768
658,"3191,99",24,EU_CHORM,0.28419506200749,0.2993128926485768
659,"3191,99",24,EU_ICDHxm,0.30291051745294517,0.2993128926485768
660,"3191,99",25,EU_DHQS,0.6931471805599453,0.29755899257946017
661,"3191,99",25,EU_CHORM,0.4792250177369284,0.29755899257946017
662,"3191,99",25,EU_ME1m,0.6931471805599453,0.29755899257946017
663,"3191,99",26,EU_DHQS,0.6931471805599453,0.29483958303823005
664,"3191,99",26,EU_CHORM,0.5690867184545378,0.29483958303823005
665,"3191,99",26,ED_CPR,0.6931471805599453,0.29483958303823005
666,"3191,99",27,EU_DHQTi,0.6158652041357914,0.09533650695786619
667,"3191,99",27,EU_DHQS,0.001,0.09533650695786619
668,"3191,99",27,ED_PYRDC,0.11588153516487279,0.09533650695786619
669,"3191,99",28,ED_PYK,0.08784807710155358,0.09821598364311562
670,"3191,99",28,EU_DHQS,0.23036880401275306,0.09821598364311562
671,"3191,99",28,ED_PYRDC,0.1359952740484376,0.09821598364311562
672,"3191,99",29,ED_PYK,0.6931471805599453,0.12306115887347159
673,"3191,99",29,EU_PGL,0.09926283446659578,0.12306115887347159
674,"3191,99",29,EU_GLUDy,0.22727458153982774,0.12306115887347159
675,"3191,99",30,ED_PYK,0.6931471805599453,0.1058928298648854
676,"3191,99",30,EU_GLUDy,0.08859652477101712,0.1058928298648854
677,"3191,99",30,EU_GND,0.361202061479329,0.1058928298648854
678,"3191,99",31,ED_PYK,0.6931471805599453,0.11591252549051839
679,"3191,99",31,EU_GLUDy,0.19460879031770054,0.11591252549051839
680,"3191,99",31,EU_G6PDH2r,0.6931471805599453,0.11591252549051839
681,"3191,99",32,EU_ASPTA,0.17547384803340088,0.030859800474456363
682,"3191,99",32,EU_GLUDy,0.1902415594317686,0.030859800474456363
683,"3191,99",32,ED_ICDHyr,0.6931471805599453,0.030859800474456363
684,"3191,99",33,ED_PYK,0.6931471805599453,0.12258957473430375
685,"3191,99",33,EU_GLUDy,0.11260531350335112,0.12258957473430375
686,"3191,99",33,ED_MDHm,0.6931471805599453,0.12258957473430375
687,"3191,99",34,EU_PPND2,0.6931471805599453,0.0746002994902594
688,"3191,99",34,ED_PYRDC,0.6338277380508633,0.0746002994902594
689,"3191,99",34,ED_PGK,0.6931471805599453,0.0746002994902594
690,"3191,99",35,EU_PPND2,0.001,0.021739128815004265
691,"3191,99",35,EU_ASPTA,0.001,0.021739128815004265
692,"3191,99",35,ED_GLNS,0.5034715231167688,0.021739128815004265
693,"3191,99",36,EU_PGL,0.09648691884807956,0.03167806359004956
694,"3191,99",36,EU_PGCD,0.6931471805599453,0.03167806359004956
695,"3191,99",36,EU_FBA3,0.6931471805599453,0.03167806359004956
696,"3191,99",37,EU_HEX1,0.000999999999999987,0.041108196915163264
697,"3191,99",37,ED_PGK,0.4290233675331606,0.041108196915163264
698,"3191,99",37,EU_FBA3,0.6931471805599453,0.041108196915163264
699,"3191,99",38,EU_GLUDy,0.24148797820968776,0.03455934692488592
700,"3191,99",38,ED_ICDHyr,0.6931471805599453,0.03455934692488592
701,"3191,99",38,EU_FBA3,0.6931471805599453,0.03455934692488592
702,"3191,104",0,EU_HEX1,0.02304491740583464,0.07998651954073434
703,"3191,104",0,ED_PRPPS,0.49583116676599887,0.07998651954073434
704,"3191,104",0,ED_PYK,0.63060049711707,0.07998651954073434
705,"3191,104",1,EU_HEX1,0.054908127751717724,0.08538108853052363
706,"3191,104",1,ED_PYK,0.6931471805599453,0.08538108853052363
707,"3191,104",1,EU_PRFGS,0.0072999388553763225,0.08538108853052363
708,"3191,104",2,ED_PYK,0.4141830854572796,0.0511427617273029
709,"3191,104",2,ED_ALDD2y,0.01426399733748003,0.0511427617273029
710,"3191,104",2,ED_PDHm,0.001,0.0511427617273029
711,"3191,104",3,ED_PRPPS,0.1106164800795922,0.030940715039614288
712,"3191,104",3,ED_PDHm,0.001,0.030940715039614288
713,"3191,104",3,ED_PFK,0.21597822967333122,0.030940715039614288
714,"3191,104",4,ED_PYK,0.39134276900144926,0.07796792580640691
715,"3191,104",4,EU_AKGDbm,0.001,0.07796792580640691
716,"3191,104",4,EU_TAL,0.6931471805599453,0.07796792580640691
717,"3191,104",5,ED_PYK,0.3930825675911031,0.0778365197445656
718,"3191,104",5,EU_TAL,0.6931471805599453,0.0778365197445656
719,"3191,104",5,EU_SUCOASm,0.001,0.0778365197445656
720,"3191,104",6,ED_PYK,0.3907405805976481,0.07793545545252323
721,"3191,104",6,EU_TAL,0.6931471805599453,0.07793545545252323
722,"3191,104",6,EU_GCC2cm,0.001,0.07793545545252323
723,"3191,104",7,ED_PYK,0.474013196582343,0.0874766617760911
724,"3191,104",7,EU_PPND2,0.2566350335915162,0.0874766617760911
725,"3191,104",7,ED_MDH,0.001,0.0874766617760911
726,"3191,104",8,ED_PYK,0.4732524601315238,0.0871793854469207
727,"3191,104",8,EU_SUCOASm,0.001,0.0871793854469207
728,"3191,104",8,EU_PPND2,0.25644229932099205,0.0871793854469207
729,"3191,104",9,ED_PYK,0.39367496678967445,0.0780451590195009
730,"3191,104",9,EU_TAL,0.6931471805599453,0.0780451590195009
731,"3191,104",9,ED_NADH2_u6m,0.001,0.0780451590195009
732,"3191,104",10,ED_PYK,0.47149971835064675,0.08730038791144532
733,"3191,104",10,EU_AKGDbm,0.001,0.08730038791144532
734,"3191,104",10,EU_PPND2,0.2563657263542414,0.08730038791144532
735,"3191,104",11,ED_PYK,0.4708871598739654,0.08725958220495433
736,"3191,104",11,EU_GCC2cm,0.001,0.08725958220495433
737,"3191,104",11,EU_PPND2,0.2563043761636333,0.08725958220495433
738,"3191,104",12,ED_PYK,0.4722649117848377,0.08735136142640859
739,"3191,104",12,EU_PPND2,0.2564423635485096,0.08735136142640859
740,"3191,104",12,EU_AKGDam,0.001,0.08735136142640859
741,"3191,104",13,EU_DHQTi,0.3303456378736445,0.07695863057078633
742,"3191,104",13,EU_DHQS,0.001,0.07695863057078633
743,"3191,104",13,EU_CHORM,0.5002230348365363,0.07695863057078633
744,"3191,104",14,ED_PRPPS,0.3979237264476674,-0.00028481892978673984
745,"3191,104",14,EU_ICDHxm,0.001,-0.00028481892978673984
746,"3191,104",14,EU_PDHm,0.001,-0.00028481892978673984
747,"3191,104",15,ED_PYK,0.001,0.08986052069146194
748,"3191,104",15,EU_DHQTi,0.6446904333674736,0.08986052069146194
749,"3191,104",15,EU_ICDHxm,0.03467697094765788,0.08986052069146194
750,"3191,104",16,EU_TAL,0.6931471805599453,0.04933205370885007
751,"3191,104",16,ED_CSm,0.13857606962653757,0.04933205370885007
752,"3191,104",16,ED_SUCD2_u6m,0.001,0.04933205370885007
753,"3191,104",17,EU_TAL,0.6931471805599453,0.05984137500172403
754,"3191,104",17,ED_PGM,0.09136366556043199,0.05984137500172403
755,"3191,104",17,ED_PYRDC,0.1076361873903352,0.05984137500172403
756,"3191,104",18,EU_HEX1,0.001,0.053991311294392386
757,"3191,104",18,EU_TAL,0.6931471805599453,0.053991311294392386
758,"3191,104",18,EU_ASPTA,0.1325335539886134,0.053991311294392386
759,"3191,104",19,EU_TAL,0.6931471805599453,0.054117854985217706
760,"3191,104",19,EU_ASPTA,0.13377406801510697,0.054117854985217706
761,"3191,104",19,EU_r_4235,0.0009999999999999799,0.054117854985217706
762,"3191,104",20,EU_TAL,0.6931471805599453,0.05652052358638124
763,"3191,104",20,EU_ASPTA,0.20726838385986668,0.05652052358638124
764,"3191,104",20,EU_PGI,0.16554867467490386,0.05652052358638124
765,"3191,104",21,EU_DHQS,0.17522835032407974,0.0772554973890236
766,"3191,104",21,EU_CHORM,0.6931471805599453,0.0772554973890236
767,"3191,104",21,ED_PGK,0.04455108525170811,0.0772554973890236
768,"3191,104",22,EU_DHQS,0.6253579643942884,0.13799353847734705
769,"3191,104",22,EU_CHORM,0.6931471805599453,0.13799353847734705
770,"3191,104",22,ED_PPA,0.04722667589682488,0.13799353847734705
771,"3191,104",23,EU_DHQS,0.6716623519251809,0.14272564323627304
772,"3191,104",23,EU_CHORM,0.6931471805599453,0.14272564323627304
773,"3191,104",23,ED_ICDHym,0.1067765998051276,0.14272564323627304
774,"3191,104",24,EU_DHQS,0.6931471805599453,0.1476795265601902
775,"3191,104",24,EU_CHORM,0.6931471805599453,0.1476795265601902
776,"3191,104",24,EU_ICDHxm,0.08243142691587231,0.1476795265601902
777,"3191,104",25,EU_DHQS,0.6403396022706233,0.13484730256596755
778,"3191,104",25,EU_CHORM,0.6106306796775255,0.13484730256596755
779,"3191,104",25,EU_ME1m,0.3437106826138171,0.13484730256596755
780,"3191,104",26,EU_DHQS,0.5867987580796233,0.13068331299899327
781,"3191,104",26,EU_CHORM,0.6931471805599453,0.13068331299899327
782,"3191,104",26,ED_CPR,0.27420062783877575,0.13068331299899327
